task_id,granularity,doc_id,page_no,table_id,logical_subtable_id,bbox,reason_codes,suggested_provider,priority_score,expected_benefit,source_review_id,meta_json
REOCR00403,row,债务人审计报告-2022年,6,0,,"[128, 943, 1083, 985]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00174,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00404,row,债务人审计报告-2022年,6,0,,"[128, 985, 1083, 1014]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00175,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00405,row,债务人审计报告-2022年,6,0,,"[128, 1014, 1083, 1043]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00176,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00406,row,债务人审计报告-2022年,6,0,,"[128, 1042, 1083, 1071]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00177,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00407,row,债务人审计报告-2022年,6,0,,"[128, 1158, 1081, 1208]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00178,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00408,row,债务人审计报告-2022年,6,0,,"[128, 1208, 1081, 1237]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00179,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00409,row,债务人审计报告-2022年,6,0,,"[128, 1237, 1081, 1266]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00180,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00410,row,债务人审计报告-2022年,6,0,,"[128, 1264, 1081, 1293]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00181,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00411,row,债务人审计报告-2022年,6,0,,"[128, 1293, 1081, 1322]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00182,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00412,row,债务人审计报告-2022年,6,0,,"[128, 1322, 1081, 1351]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00183,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00413,page,债务人审计报告-2022年,6,5,,,"[""mapping:unmapped""]",aliyun_table,2.5,improve_mapping_readability,REV00184,"{""conflict_ids"":[],""has_bbox"":false,""provider"":""tencent_table_v3""}"
REOCR00414,page,债务人审计报告-2022年,6,5,,,"[""mapping:unmapped""]",aliyun_table,2.5,improve_mapping_readability,REV00185,"{""conflict_ids"":[],""has_bbox"":false,""provider"":""tencent_table_v3""}"
REOCR00415,page,债务人审计报告-2022年,6,5,,,"[""mapping:unmapped""]",aliyun_table,2.5,improve_mapping_readability,REV00186,"{""conflict_ids"":[],""has_bbox"":false,""provider"":""tencent_table_v3""}"
REOCR00416,page,债务人审计报告-2022年,6,5,,,"[""mapping:unmapped""]",aliyun_table,2.5,improve_mapping_readability,REV00187,"{""conflict_ids"":[],""has_bbox"":false,""provider"":""tencent_table_v3""}"
REOCR00417,page,债务人审计报告-2022年,6,5,,,"[""mapping:unmapped""]",aliyun_table,2.5,improve_mapping_readability,REV00188,"{""conflict_ids"":[],""has_bbox"":false,""provider"":""tencent_table_v3""}"
REOCR00418,page,债务人审计报告-2022年,6,5,,,"[""mapping:unmapped""]",aliyun_table,2.5,improve_mapping_readability,REV00189,"{""conflict_ids"":[],""has_bbox"":false,""provider"":""tencent_table_v3""}"
REOCR00419,row,债务人审计报告-2022年,10,0,,"[151, 282, 1006, 316]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00190,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00420,row,债务人审计报告-2022年,10,0,,"[151, 282, 1006, 316]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00191,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00421,row,债务人审计报告-2022年,10,0,,"[150, 314, 1006, 349]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00192,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00422,row,债务人审计报告-2022年,10,0,,"[150, 314, 1006, 349]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00193,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00423,row,债务人审计报告-2022年,10,0,,"[150, 346, 1006, 380]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00194,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00424,row,债务人审计报告-2022年,10,0,,"[150, 346, 1006, 380]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00195,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00425,row,债务人审计报告-2022年,10,0,,"[150, 379, 1006, 413]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00196,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00426,row,债务人审计报告-2022年,10,0,,"[150, 379, 1006, 413]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00197,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00427,row,债务人审计报告-2022年,10,0,,"[150, 412, 1006, 446]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00198,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00428,row,债务人审计报告-2022年,10,0,,"[150, 412, 1006, 446]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00199,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00429,page,债务人审计报告-2022年,10,4,,,"[""mapping:unmapped""]",aliyun_table,2.5,improve_mapping_readability,REV00200,"{""conflict_ids"":[],""has_bbox"":false,""provider"":""tencent_table_v3""}"
REOCR00430,page,债务人审计报告-2022年,10,4,,,"[""mapping:unmapped""]",aliyun_table,2.5,improve_mapping_readability,REV00201,"{""conflict_ids"":[],""has_bbox"":false,""provider"":""tencent_table_v3""}"
REOCR00431,page,债务人审计报告-2022年,10,4,,,"[""mapping:unmapped""]",aliyun_table,2.5,improve_mapping_readability,REV00202,"{""conflict_ids"":[],""has_bbox"":false,""provider"":""tencent_table_v3""}"
REOCR00432,page,债务人审计报告-2022年,10,4,,,"[""mapping:unmapped""]",aliyun_table,2.5,improve_mapping_readability,REV00203,"{""conflict_ids"":[],""has_bbox"":false,""provider"":""tencent_table_v3""}"
REOCR00433,page,债务人审计报告-2022年,10,4,,,"[""mapping:unmapped""]",aliyun_table,2.5,improve_mapping_readability,REV00204,"{""conflict_ids"":[],""has_bbox"":false,""provider"":""tencent_table_v3""}"
REOCR00434,page,债务人审计报告-2022年,10,4,,,"[""mapping:unmapped""]",aliyun_table,2.5,improve_mapping_readability,REV00205,"{""conflict_ids"":[],""has_bbox"":false,""provider"":""tencent_table_v3""}"
REOCR00435,page,债务人审计报告-2022年,10,4,,,"[""mapping:unmapped""]",aliyun_table,2.5,improve_mapping_readability,REV00206,"{""conflict_ids"":[],""has_bbox"":false,""provider"":""tencent_table_v3""}"
REOCR00436,page,债务人审计报告-2022年,10,4,,,"[""mapping:unmapped""]",aliyun_table,2.5,improve_mapping_readability,REV00207,"{""conflict_ids"":[],""has_bbox"":false,""provider"":""tencent_table_v3""}"
REOCR00437,page,债务人审计报告-2022年,10,4,,,"[""mapping:unmapped""]",aliyun_table,2.5,improve_mapping_readability,REV00208,"{""conflict_ids"":[],""has_bbox"":false,""provider"":""tencent_table_v3""}"
REOCR00438,page,债务人审计报告-2022年,10,4,,,"[""mapping:unmapped""]",aliyun_table,2.5,improve_mapping_readability,REV00209,"{""conflict_ids"":[],""has_bbox"":false,""provider"":""tencent_table_v3""}"
REOCR00439,row,债务人审计报告-2022年,12,0,,"[149, 1327, 999, 1360]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00210,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00440,row,债务人审计报告-2022年,12,0,,"[149, 1359, 999, 1393]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00211,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00441,row,债务人审计报告-2022年,12,0,,"[149, 1392, 999, 1427]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00212,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00442,row,债务人审计报告-2022年,13,0,,"[162, 309, 996, 345]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00213,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00443,row,债务人审计报告-2022年,13,0,,"[162, 309, 996, 345]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00214,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00444,row,债务人审计报告-2022年,13,0,,"[162, 435, 996, 468]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00220,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00445,row,债务人审计报告-2022年,13,0,,"[162, 467, 996, 504]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00221,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00446,row,债务人审计报告-2022年,13,0,,"[162, 467, 996, 504]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00222,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00447,row,债务人审计报告-2022年,13,1,,"[161, 689, 992, 724]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00223,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00448,row,债务人审计报告-2022年,13,1,,"[161, 689, 992, 724]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00224,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00449,row,债务人审计报告-2022年,13,1,,"[161, 689, 992, 724]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00228,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00450,row,债务人审计报告-2022年,13,1,,"[161, 722, 992, 758]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00229,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00451,row,债务人审计报告-2022年,13,1,,"[161, 722, 992, 758]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00230,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00452,row,债务人审计报告-2022年,13,1,,"[161, 722, 992, 758]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00232,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00453,row,债务人审计报告-2022年,13,1,,"[161, 722, 992, 758]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00233,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00454,row,债务人审计报告-2022年,13,2,,"[161, 891, 988, 924]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00236,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00455,row,债务人审计报告-2022年,13,2,,"[159, 922, 988, 956]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00238,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00456,row,债务人审计报告-2022年,13,2,,"[159, 955, 988, 989]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00240,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00457,row,债务人审计报告-2022年,13,3,,"[159, 1209, 985, 1243]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00243,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00458,row,债务人审计报告-2022年,13,3,,"[159, 1209, 985, 1243]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00244,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00459,row,债务人审计报告-2022年,13,3,,"[159, 1242, 985, 1276]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00246,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00460,row,债务人审计报告-2022年,13,3,,"[159, 1242, 985, 1276]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00248,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00461,row,债务人审计报告-2022年,13,3,,"[159, 1242, 985, 1276]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00249,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00462,row,债务人审计报告-2022年,13,4,,"[157, 1410, 985, 1445]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00252,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00463,row,债务人审计报告-2022年,13,4,,"[157, 1443, 985, 1476]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00254,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00464,row,债务人审计报告-2022年,13,4,,"[157, 1476, 985, 1509]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00256,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00465,page,债务人审计报告-2022年,13,11,,,"[""mapping:unmapped""]",aliyun_table,2.5,improve_mapping_readability,REV00259,"{""conflict_ids"":[],""has_bbox"":false,""provider"":""tencent_table_v3""}"
REOCR00466,page,债务人审计报告-2022年,13,14,,,"[""mapping:unmapped""]",aliyun_table,2.5,improve_mapping_readability,REV00261,"{""conflict_ids"":[],""has_bbox"":false,""provider"":""tencent_table_v3""}"
REOCR00467,page,债务人审计报告-2022年,13,14,,,"[""mapping:unmapped""]",aliyun_table,2.5,improve_mapping_readability,REV00262,"{""conflict_ids"":[],""has_bbox"":false,""provider"":""tencent_table_v3""}"
REOCR00468,page,债务人审计报告-2022年,13,14,,,"[""mapping:unmapped""]",aliyun_table,2.5,improve_mapping_readability,REV00263,"{""conflict_ids"":[],""has_bbox"":false,""provider"":""tencent_table_v3""}"
REOCR00469,page,债务人审计报告-2022年,13,14,,,"[""mapping:unmapped""]",aliyun_table,2.5,improve_mapping_readability,REV00265,"{""conflict_ids"":[],""has_bbox"":false,""provider"":""tencent_table_v3""}"
REOCR00470,page,债务人审计报告-2022年,13,14,,,"[""mapping:unmapped""]",aliyun_table,2.5,improve_mapping_readability,REV00266,"{""conflict_ids"":[],""has_bbox"":false,""provider"":""tencent_table_v3""}"
REOCR00471,page,债务人审计报告-2022年,13,14,,,"[""mapping:unmapped""]",aliyun_table,2.5,improve_mapping_readability,REV00268,"{""conflict_ids"":[],""has_bbox"":false,""provider"":""tencent_table_v3""}"
REOCR00472,page,债务人审计报告-2022年,13,14,,,"[""mapping:unmapped""]",aliyun_table,2.5,improve_mapping_readability,REV00269,"{""conflict_ids"":[],""has_bbox"":false,""provider"":""tencent_table_v3""}"
REOCR00473,page,债务人审计报告-2022年,13,16,,,"[""mapping:unmapped""]",aliyun_table,2.5,improve_mapping_readability,REV00271,"{""conflict_ids"":[],""has_bbox"":false,""provider"":""tencent_table_v3""}"
REOCR00474,page,债务人审计报告-2022年,13,4,,,"[""mapping:unmapped""]",aliyun_table,2.5,improve_mapping_readability,REV00273,"{""conflict_ids"":[],""has_bbox"":false,""provider"":""tencent_table_v3""}"
REOCR00475,page,债务人审计报告-2022年,13,4,,,"[""mapping:unmapped""]",aliyun_table,2.5,improve_mapping_readability,REV00274,"{""conflict_ids"":[],""has_bbox"":false,""provider"":""tencent_table_v3""}"
REOCR00476,page,债务人审计报告-2022年,13,9,,,"[""mapping:unmapped""]",aliyun_table,2.5,improve_mapping_readability,REV00275,"{""conflict_ids"":[],""has_bbox"":false,""provider"":""tencent_table_v3""}"
REOCR00477,page,债务人审计报告-2022年,13,9,,,"[""mapping:unmapped""]",aliyun_table,2.5,improve_mapping_readability,REV00276,"{""conflict_ids"":[],""has_bbox"":false,""provider"":""tencent_table_v3""}"
REOCR00478,page,债务人审计报告-2022年,13,9,,,"[""mapping:unmapped""]",aliyun_table,2.5,improve_mapping_readability,REV00279,"{""conflict_ids"":[],""has_bbox"":false,""provider"":""tencent_table_v3""}"
REOCR00479,page,债务人审计报告-2022年,13,9,,,"[""mapping:unmapped""]",aliyun_table,2.5,improve_mapping_readability,REV00280,"{""conflict_ids"":[],""has_bbox"":false,""provider"":""tencent_table_v3""}"
REOCR00480,page,债务人审计报告-2022年,13,9,,,"[""mapping:unmapped""]",aliyun_table,2.5,improve_mapping_readability,REV00282,"{""conflict_ids"":[],""has_bbox"":false,""provider"":""tencent_table_v3""}"
REOCR00481,page,债务人审计报告-2022年,13,9,,,"[""mapping:unmapped""]",aliyun_table,2.5,improve_mapping_readability,REV00283,"{""conflict_ids"":[],""has_bbox"":false,""provider"":""tencent_table_v3""}"
REOCR00482,row,债务人审计报告-2022年,14,0,,"[159, 310, 1004, 346]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00285,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00483,row,债务人审计报告-2022年,14,0,,"[159, 310, 1004, 346]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00287,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00484,row,债务人审计报告-2022年,14,0,,"[159, 310, 1004, 346]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00288,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00485,row,债务人审计报告-2022年,14,0,,"[159, 310, 1004, 346]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00290,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00486,row,债务人审计报告-2022年,14,2,,"[162, 692, 993, 725]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00296,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00487,row,债务人审计报告-2022年,14,2,,"[162, 725, 993, 758]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00300,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00488,row,债务人审计报告-2022年,14,2,,"[161, 825, 993, 858]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00310,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00489,row,债务人审计报告-2022年,14,2,,"[161, 825, 993, 858]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00311,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00490,row,债务人审计报告-2022年,14,2,,"[161, 825, 993, 858]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00313,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00491,row,债务人审计报告-2022年,14,2,,"[161, 856, 993, 889]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00314,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00492,row,债务人审计报告-2022年,14,2,,"[161, 856, 993, 889]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00315,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00493,row,债务人审计报告-2022年,14,2,,"[161, 856, 993, 889]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00317,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00494,row,债务人审计报告-2022年,14,2,,"[161, 889, 993, 922]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00318,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00495,row,债务人审计报告-2022年,14,2,,"[161, 889, 993, 922]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00319,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00496,row,债务人审计报告-2022年,14,2,,"[161, 889, 993, 922]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00320,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00497,row,债务人审计报告-2022年,14,2,,"[161, 921, 992, 954]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00321,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00498,row,债务人审计报告-2022年,14,2,,"[161, 921, 992, 954]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00322,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00499,row,债务人审计报告-2022年,14,2,,"[161, 921, 992, 954]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00323,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00500,row,债务人审计报告-2022年,14,2,,"[161, 954, 992, 987]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00324,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00501,row,债务人审计报告-2022年,14,2,,"[161, 954, 992, 987]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00325,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00502,row,债务人审计报告-2022年,14,2,,"[161, 954, 992, 987]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00326,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00503,row,债务人审计报告-2022年,14,2,,"[161, 985, 992, 1020]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00327,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00504,row,债务人审计报告-2022年,14,2,,"[161, 985, 992, 1020]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00328,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00505,row,债务人审计报告-2022年,14,2,,"[161, 985, 992, 1020]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00330,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00506,page,债务人审计报告-2022年,14,11,,,"[""mapping:unmapped""]",aliyun_table,2.5,improve_mapping_readability,REV00350,"{""conflict_ids"":[],""has_bbox"":false,""provider"":""tencent_table_v3""}"
REOCR00507,page,债务人审计报告-2022年,14,11,,,"[""mapping:unmapped""]",aliyun_table,2.5,improve_mapping_readability,REV00351,"{""conflict_ids"":[],""has_bbox"":false,""provider"":""tencent_table_v3""}"
REOCR00508,page,债务人审计报告-2022年,14,4,,,"[""mapping:unmapped""]",aliyun_table,2.5,improve_mapping_readability,REV00352,"{""conflict_ids"":[],""has_bbox"":false,""provider"":""tencent_table_v3""}"
REOCR00509,page,债务人审计报告-2022年,14,4,,,"[""mapping:unmapped""]",aliyun_table,2.5,improve_mapping_readability,REV00353,"{""conflict_ids"":[],""has_bbox"":false,""provider"":""tencent_table_v3""}"
REOCR00510,page,债务人审计报告-2022年,14,4,,,"[""mapping:unmapped""]",aliyun_table,2.5,improve_mapping_readability,REV00354,"{""conflict_ids"":[],""has_bbox"":false,""provider"":""tencent_table_v3""}"
REOCR00511,page,债务人审计报告-2022年,14,4,,,"[""mapping:unmapped""]",aliyun_table,2.5,improve_mapping_readability,REV00355,"{""conflict_ids"":[],""has_bbox"":false,""provider"":""tencent_table_v3""}"
REOCR00512,page,债务人审计报告-2022年,14,8,,,"[""mapping:unmapped""]",aliyun_table,2.5,improve_mapping_readability,REV00375,"{""conflict_ids"":[],""has_bbox"":false,""provider"":""tencent_table_v3""}"
REOCR00513,row,债务人审计报告-2022年,15,1,,"[161, 495, 992, 529]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00378,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00514,row,债务人审计报告-2022年,15,1,,"[161, 495, 992, 529]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00379,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00515,row,债务人审计报告-2022年,15,1,,"[161, 495, 992, 529]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00380,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00516,row,债务人审计报告-2022年,15,1,,"[161, 495, 992, 529]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00381,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00517,row,债务人审计报告-2022年,15,1,,"[161, 495, 992, 529]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00382,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00518,row,债务人审计报告-2022年,15,1,,"[161, 599, 992, 632]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00392,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00519,row,债务人审计报告-2022年,15,1,,"[161, 599, 992, 632]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00393,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00520,row,债务人审计报告-2022年,15,1,,"[161, 599, 992, 632]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00395,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00521,row,债务人审计报告-2022年,15,1,,"[161, 630, 992, 666]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00400,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
